# Data Set (v1): LOC-OSM-TR
# Nov 2021 - ML-2021 CUP
# INFO: micheli@di.unipi.it
# (C) CIML group - Micheli 2021
# Format:
# Training set: id inputs target_x target_y (last 2 columns)
# Blind Test set: id inputs
495,0.002395,-1.163952,-0.953147,1.569579,-1.108017,-1.126103,1.167677,0.408429,0.851084,-0.687611,6.716294,-9.99176
853,-0.117175,0.580736,1.15144,-1.370768,1.040158,1.652516,-0.90335,-0.699098,-1.1699,0.369283,2.471815,-27.85803
498,1.004597,-0.019115,1.224996,-0.951412,0.282942,0.295079,0.34114,0.223103,-0.088959,2.308809,-1.728455,-21.275653
1202,-0.686334,0.968645,0.576923,-0.958468,0.500401,1.995092,-0.794534,-0.676703,-1.215987,-1.012222,4.06348,-28.966068
835,-0.228497,0.370457,1.657234,-0.475576,0.573954,1.227543,-0.186341,0.183309,-0.716337,1.045347,0.278556,-26.059189
799,-1.000577,-0.869094,-1.05298,1.012337,-0.965227,-1.062406,1.546439,1.665912,0.726092,-0.98107,7.263267,-8.688497
520,-0.036919,-1.305045,-0.285545,1.496975,-1.093641,-1.037514,0.69622,1.729167,0.647464,0.332791,5.05155,-11.994033
601,0.928015,0.341534,0.61955,0.625565,0.346761,-0.370748,0.862459,0.398278,0.640808,2.413866,-1.975464,-21.156329
1447,0.670787,-1.507287,-0.65589,0.673335,-0.980998,-0.816638,1.01497,1.550181,0.920681,-0.112392,4.280597,-12.654841
605,0.761883,0.427502,0.629439,-0.295608,1.020926,0.631344,-0.155849,-0.194184,-1.215032,1.089161,-0.139017,-25.403161
817,0.641909,-1.111204,-0.990361,1.424128,-0.623456,-2.040401,-0.030653,1.19954,1.066581,-0.749239,5.203729,-11.581754
359,-0.002996,-0.787291,-2.42089,1.09281,-1.291231,-1.696364,1.307309,1.04055,0.971702,-0.77653,7.734053,-8.463218
1327,0.081212,-0.950149,-0.733833,1.404844,-1.029615,-0.816661,1.131658,0.942108,1.582972,0.649259,2.424761,-15.169532
1134,0.08856,0.871486,1.783881,-0.672582,0.716043,1.177087,-1.226535,-1.01544,-1.142345,0.903521,2.597676,-27.690587
868,-0.457874,-0.797853,-0.640053,1.512808,-0.737147,-1.127996,1.40345,1.868282,0.409244,-0.309708,3.356496,-13.975508
182,0.08322,-0.617591,-1.169943,1.25355,-0.664197,-1.060318,0.379291,0.573613,0.904543,-0.739621,5.043613,-11.429781
588,-1.15603,1.194455,0.969894,-1.103551,1.064198,1.040289,-1.101713,-1.884461,-1.94294,-0.568441,5.825335,-30.429544
123,0.298428,0.342964,0.979074,-0.012434,0.598422,0.762798,-0.411652,0.172854,0.402447,1.808179,-1.476857,-22.033383
949,-1.021404,1.933792,0.430471,-1.344795,1.604104,0.506487,-1.395862,-0.856646,-1.012344,-1.28435,6.437205,-30.982957
392,-0.152335,-1.727399,-0.638339,1.106646,-0.540274,-1.325755,1.249558,1.078509,1.456858,-0.811468,3.972719,-13.162427
166,-0.172477,-0.273749,-1.017689,0.642431,-0.935388,0.012851,0.336243,0.519876,1.620682,-0.048092,2.355642,-15.852505
450,0.599738,-0.361838,0.006775,0.748445,-0.140152,-0.379435,0.360633,0.565929,0.070516,0.008591,-0.145534,-18.591425
839,0.040292,-0.75907,-0.920411,0.772917,-1.331044,-0.727647,0.965452,0.797472,0.834512,-0.268383,4.503488,-12.401356
1234,-1.35089,1.204298,0.252841,-1.161997,0.98053,1.12793,-1.155868,-0.887895,-1.054444,0.079071,5.029772,-29.666627
402,1.177491,-0.808474,-0.622411,0.603395,-0.483381,-0.184245,1.08485,1.021916,0.904214,-0.360627,0.520764,-17.590534
150,-0.562296,1.483251,0.199249,-1.347181,0.760307,1.399613,-1.386372,-0.891438,-1.308465,-0.154305,4.792947,-29.707383
895,0.241658,-0.841011,-0.201162,0.437824,-0.753758,-0.614286,1.717155,1.361147,1.187788,-1.000658,3.412209,-13.718532
1448,1.194702,-0.82119,-0.88614,1.218092,-0.462556,0.187844,0.839047,1.472111,1.070678,0.784539,2.000444,-15.407474
1095,0.487374,-0.647734,-0.943007,0.74901,-0.484337,-1.213308,1.137238,1.453359,0.102434,-0.290233,3.310385,-14.424729
38,0.570392,0.581917,0.868097,-0.236914,0.263552,0.461355,-0.992824,0.105371,0.018401,1.813082,-1.81399,-21.522785
429,-0.484839,0.779592,1.56044,-1.002516,0.61101,1.265502,-1.106685,-0.947031,-0.820084,0.248896,2.402552,-27.753944
1019,0.092125,-1.02785,-0.273478,1.234272,-1.380854,-1.493328,0.731328,0.63434,0.75384,0.660446,2.549684,-15.105757
567,-0.072386,0.89255,1.477399,-0.501371,0.729159,0.931487,-1.096099,-1.039707,-0.456043,1.229182,1.080947,-26.305257
770,-0.794408,0.629721,1.921077,-0.947066,0.950735,0.912271,-0.537166,-0.790123,-0.946146,0.157328,1.491214,-27.319168
950,-1.65168,1.773275,-0.304251,-1.157315,0.499524,0.302679,-1.081523,-1.024093,-1.880808,-0.599277,6.83823,-30.945077
14,0.41489,-1.475381,-1.115128,0.601368,-0.964977,-1.11116,1.496906,0.546714,0.550823,-0.852025,6.125674,-9.879066
728,-0.605239,0.986412,1.403019,-1.597814,1.545095,1.435802,-0.826986,-1.090633,-0.644982,0.063324,5.367818,-30.040057
1183,-1.367753,1.176807,1.31804,-1.581418,0.590176,1.805525,-1.339634,-1.642757,-0.897214,-1.169897,4.710456,-29.57385
800,0.214882,-1.394956,-1.640074,1.629134,-1.739461,-0.623099,1.344451,1.257936,0.756779,-0.391725,6.619955,-10.002337
96,1.067529,-0.66228,-0.455899,1.016117,-0.73336,-0.334739,1.112185,1.136381,0.290508,0.3781,2.327213,-15.621476
847,0.602476,-1.591484,-0.716899,1.194137,-1.388267,-0.876056,0.921995,1.720937,1.778993,0.300189,2.683419,-15.117976
349,-0.042125,0.430444,0.553369,-0.60604,-0.003275,0.506005,-0.452449,-0.177283,0.071267,1.247575,-0.043201,-25.77923
488,-0.791278,1.051588,0.551096,-1.330787,0.920412,1.003252,-1.73687,-1.264242,-1.554807,0.120461,6.564407,-30.740325
1200,0.807437,-1.186296,-0.182084,0.58505,-1.115922,-0.931115,0.697398,1.152426,0.705941,-0.255313,4.769049,-12.457225
1118,-1.240134,1.080709,1.381584,-1.051987,0.515021,1.660593,-1.204943,-1.314061,-0.96588,-0.459541,2.959494,-28.260379
1211,-0.188129,0.442115,1.869122,-0.486592,0.878827,1.087989,-0.670049,-1.190044,-0.84488,0.791581,2.060846,-27.631833
501,-0.173339,1.776385,0.554693,-0.906778,1.136195,1.226568,-1.60856,-1.461698,-0.960964,-0.026074,5.773638,-30.174518
1009,0.809119,-0.933459,-0.991063,0.755971,-0.557417,-0.368287,0.601207,0.790908,0.909199,-0.13423,0.963877,-17.035844
412,0.108785,-0.627538,-2.083594,1.361809,-0.954926,-1.638802,1.043212,1.74974,0.753368,-1.105605,7.446589,-8.482379
1282,1.842041,-0.914554,-0.75938,1.202151,-0.119486,0.053916,1.197855,0.556623,1.290407,0.123613,1.360059,-16.825614
1057,-0.174207,0.255549,1.539156,-1.083083,0.552981,1.18379,-0.812833,-1.10036,-1.224151,1.141383,1.708707,-26.994347
317,2.154072,-0.133401,0.571829,0.152265,-0.170814,-0.638579,0.0026,0.367002,1.074126,1.178743,-0.891581,-19.387946
252,-0.083797,-1.363398,-1.357367,0.614138,-1.534878,-1.396471,1.305572,1.368194,0.367831,-0.658185,8.033397,-7.737842
1008,-0.39319,0.913031,1.732838,-0.639724,0.588313,1.551155,-0.916785,-0.944734,-0.776572,1.064957,2.206425,-27.630879
1237,-0.199344,0.311399,1.385546,-0.430944,0.758447,1.080918,-0.773904,-0.029591,-0.72628,1.466346,0.075927,-25.923132
1306,0.169464,0.421375,1.67559,-0.468994,0.999088,1.455371,-0.915907,-0.462012,-0.907801,1.31872,1.086544,-26.330419
1103,0.851995,-0.935561,-0.610964,1.049377,-0.907528,-0.622594,0.467409,1.363229,1.701242,-0.409182,2.621448,-15.507243
1265,-0.330921,1.30444,-0.330893,-1.425643,0.826428,1.075233,-1.020664,-0.925296,-1.136255,-0.518818,5.743294,-30.345648
845,-0.948446,0.728698,1.599631,-1.773685,1.120297,1.662256,-1.264838,-0.979608,-1.660947,0.143925,2.608508,-28.129347
761,0.657714,-1.310372,-0.919473,1.111657,-1.03836,-0.92898,0.437354,1.482025,1.580223,-0.127319,3.751268,-13.250307
377,0.503289,-0.656793,-0.828408,1.483571,-0.798103,-1.578414,1.226336,0.585609,-0.225945,-0.830161,6.044285,-10.130001
1239,-0.021744,-1.3948,-0.641796,-0.05181,-0.453956,-0.392026,0.173868,0.534139,1.197372,0.294886,1.137574,-16.761315
1088,1.301772,0.226642,1.67016,-1.063579,-0.224545,1.180427,-0.624514,-0.384886,0.335972,1.87456,0.153051,-25.580304
271,0.323928,-1.17096,-1.06906,1.727436,-1.019023,-1.550859,0.63904,1.461801,0.206808,-0.451153,7.907724,-8.161754
1038,-0.73319,1.351132,1.501602,-1.636393,0.470233,1.857653,-1.212269,-0.972584,-0.820962,0.002635,3.629037,-28.809048
987,1.425984,-0.804182,-0.412811,1.442434,-0.939784,-0.538219,0.75739,1.235014,1.259262,-0.824821,3.141541,-14.656225
789,0.740878,-0.019492,-1.578604,0.48696,-0.3801,-0.705311,0.85703,0.777752,0.338188,0.91139,0.979391,-17.232516
162,1.746548,-1.165955,0.021663,0.888742,-0.360051,-0.767721,-0.053129,0.280848,0.423178,0.186913,0.250727,-18.397521
393,-0.937995,1.218444,-0.068791,-0.959088,1.469558,0.701734,-0.725089,-1.085377,-1.285314,-0.453036,6.205765,-30.756206
1241,-1.318133,1.232105,0.89131,-0.758745,0.418486,1.94352,-1.12942,-1.7986,-0.843216,-0.215877,4.247095,-29.056391
208,-0.021093,-1.533474,-0.740456,0.647448,-1.543173,-1.656813,1.160482,0.618041,0.513391,-0.977081,7.17675,-8.505011
1137,-1.283321,0.670752,1.684297,-1.3532,-0.313919,1.593066,-1.132165,-1.264769,-0.884725,-0.14555,2.569277,-28.074055
508,2.33406,0.680544,0.668343,-0.964488,0.717089,0.622985,1.012081,0.487089,1.388505,1.162649,-1.294649,-20.442471
1043,0.570508,-0.118753,-0.974202,0.827386,-0.975169,-0.741869,1.01314,1.043694,1.233921,-0.118496,4.569258,-12.607044
666,-0.002521,-0.674476,-1.058297,1.426389,-1.067038,-0.671451,1.105319,1.690071,0.062888,-0.9946,7.193822,-8.680294
524,0.251762,0.471465,0.995323,-0.543003,0.615176,0.815452,-1.174192,-0.186143,0.274765,2.312454,-1.246631,-24.577144
1182,0.883786,-1.117081,-0.548081,1.106821,-1.451512,-0.373576,1.184557,1.295073,1.276332,-1.939389,2.994906,-14.354657
894,-0.697473,1.458898,0.14519,-1.111981,0.763053,1.39681,-1.0663,-0.872119,-1.914161,0.084262,4.792071,-29.624355
206,-0.227005,0.636459,1.246999,-0.611599,0.379062,1.163069,-1.010902,-0.667713,-0.994348,1.464824,0.394755,-26.135023
336,-0.143307,-0.695114,-0.557627,0.933544,-0.480853,-1.431057,0.698246,0.761441,0.506583,0.056582,4.328071,-12.373038
459,1.589234,-0.852335,-0.946849,1.275726,-0.31136,-1.114802,0.827002,1.07466,1.665399,0.582795,2.22717,-15.68268
1248,-0.672307,-0.991438,-1.081177,0.672308,-0.506455,-1.923794,0.827586,1.148225,0.538271,-1.355695,5.833467,-10.552202
77,-0.475527,0.250648,1.955157,-1.180388,0.255642,0.778869,-1.311685,-0.876149,-0.793627,0.643114,1.385421,-26.751944
363,-0.290904,-0.638971,-0.614613,1.106597,-0.501675,-0.823261,0.772568,1.358055,0.974627,0.024873,4.823043,-12.078367
1302,0.552828,-0.673623,-1.271171,0.842258,-0.485927,-0.652669,1.123907,1.305809,1.549309,-1.981361,3.426644,-13.83698
1417,-1.11004,-0.09825,0.694172,-0.030583,0.456067,0.682606,-0.506891,-0.25169,0.842783,2.160441,-1.306772,-22.494342
408,0.760426,-0.782117,-2.040428,1.491148,-0.94196,-0.462306,0.9919,1.218925,1.500278,-0.495608,2.919473,-14.379811
1422,-0.136483,0.776743,1.668202,-0.539357,0.794736,0.721451,-0.867341,-1.072837,-0.602832,0.867325,1.372883,-26.747544
978,-2.077186,1.284112,1.715196,-1.586702,0.872201,1.633364,-1.203188,-0.773994,-0.924782,-0.960798,3.824959,-28.83913
1029,-0.126111,0.65832,0.251448,-0.844655,0.662553,1.011843,-1.069587,-1.013906,-0.958646,0.932153,1.502981,-27.100791
1119,-0.143511,-0.789502,-0.784513,0.896293,-0.716464,-1.03425,1.493114,0.745522,-0.519196,-0.42684,5.855995,-10.175445
561,1.490496,-0.271169,0.045077,0.458467,-0.720487,-0.351477,-0.188935,0.812405,1.467192,0.81357,-0.304938,-19.010605
500,-1.767093,1.822195,0.085511,-1.36862,1.148027,1.003171,-1.409566,-1.092347,-1.838023,-0.184876,7.348828,-31.44967
324,1.64586,0.734848,1.051805,-0.684382,0.553286,0.185926,-1.141769,-0.515349,-0.594921,1.782871,-0.723805,-25.212889
94,0.152055,-1.16929,-2.28442,0.762529,-1.486217,-0.810694,0.843809,0.955605,0.029411,-0.942298,8.133951,-7.676706
863,-0.78885,0.784978,1.409852,-1.226756,0.427001,1.431005,-0.979884,-1.023926,-1.916572,-0.058878,4.03771,-28.919403
1023,-0.614173,0.154598,-0.096724,-0.00165,0.466212,-0.099283,-0.923825,0.141473,0.225375,1.279774,-1.487337,-21.561745
841,-0.373554,1.129148,1.567537,-1.497863,0.839709,1.683972,-1.004385,-1.505934,-0.948757,-0.434561,2.812691,-27.973633
764,2.378318,-0.013653,-0.299974,0.758139,-0.556032,-0.59202,0.196872,0.195467,0.802044,0.332048,-0.647156,-18.864373
565,2.152592,-0.196691,-0.19116,0.026975,0.853222,0.175665,0.719255,0.100054,0.634972,0.493737,-0.453796,-19.220102
33,0.441998,-1.570313,-1.539523,1.151912,-1.139326,-1.265759,0.656417,1.899157,1.385774,-0.349192,3.993573,-13.618671
365,0.433228,-1.39526,-0.623085,1.405989,-0.476507,-1.312117,0.985,1.087688,1.745472,-0.453492,3.090353,-14.739771
668,0.60206,-1.375827,-1.631638,1.71585,-0.992388,-1.528078,1.409456,0.721973,0.514165,-1.15984,6.624518,-9.844687
441,0.894104,-0.907243,-0.483449,0.474311,-0.689978,-0.84359,0.368085,0.245686,0.549183,-0.699372,0.693647,-17.638137
634,-0.24619,0.007079,1.369413,-0.640017,0.178651,0.194678,-0.937459,0.069375,0.512926,1.265514,0.122263,-25.80244
1252,0.243167,-1.318988,-0.695333,1.417784,-0.873805,-0.477183,0.433425,1.57012,1.514948,-0.02252,2.858269,-14.572669
643,-0.043944,-1.507925,-0.955349,0.972696,-0.811172,-1.008745,1.2605,0.705528,1.027668,-0.37209,2.473354,-15.408647
417,1.420902,-1.23455,-0.251953,0.541624,-0.894235,-1.173682,0.884133,1.927396,0.430112,-0.784568,2.847313,-14.61848
453,0.259503,-0.721228,-1.617336,0.80757,-0.37031,-1.03202,0.781549,1.614952,0.592359,0.35428,7.569632,-8.403488
82,0.846146,0.330235,0.536352,0.220387,0.384589,0.63681,0.257588,0.577212,0.523095,0.055383,-1.204505,-20.027593
1352,-0.0791,0.824838,0.83539,-1.125913,0.878234,1.290298,-1.463485,-1.242412,-0.995976,0.071866,5.509821,-30.325154
821,0.721724,-1.159969,-0.639623,0.81441,-1.447257,-0.267737,0.940901,1.055976,1.365183,-1.103912,3.535567,-13.889988
1444,0.899725,-0.851427,-0.797741,0.454154,-0.847385,-1.304054,1.701524,1.165007,0.403386,0.111278,3.94079,-14.007004
312,0.029414,-0.371226,-1.050829,1.520423,-1.399557,-1.629298,1.361645,0.767689,-0.943408,-0.806295,6.319336,-10.526671
874,0.4406,-1.103994,-0.940798,1.284024,-1.128144,-0.648487,0.494582,0.875653,1.620517,-0.500319,3.398848,-14.028475
451,0.265587,0.687041,1.415883,-1.273988,0.205404,0.561256,-0.264569,-0.064285,-0.622343,0.456111,-1.111234,-24.895475
1077,0.094653,-0.887583,-1.93889,1.572353,-0.86682,-1.343806,0.599329,1.430815,0.925323,-0.91723,5.934963,-10.976892
1292,1.792452,0.132784,1.065992,-0.562436,0.520166,0.118472,0.81324,-0.045477,1.237764,-0.38285,-1.897523,-20.348771
722,1.792335,-0.197471,-0.544719,0.750461,-0.849267,0.596957,0.22181,0.858597,1.028684,1.069466,0.354272,-18.358926
107,0.011363,-1.085954,-1.752151,0.355647,-1.149065,-1.315514,1.152558,1.35129,0.634466,-0.992093,8.12385,-7.407058
1147,-0.792819,1.673558,0.2832,-1.181943,1.468395,0.742531,-1.462,-1.405952,-1.806582,0.059005,6.628179,-30.867992
889,0.535182,-1.467105,-1.330494,1.305904,-1.27809,-0.849026,1.798567,1.787078,0.529262,-2.481252,7.070996,-9.165149
534,0.70888,-1.193881,-0.783355,0.846251,-1.026496,-0.392604,0.25227,-0.166529,1.019368,0.159801,4.696536,-12.391524
731,0.360537,0.710619,1.31636,-0.673298,0.967102,0.725434,-1.27855,-0.963729,-0.979403,0.393457,1.489468,-26.992407
106,0.411733,0.226648,-0.292838,0.620908,-0.555427,-0.754277,-0.477106,0.27782,1.775147,1.271976,0.818008,-17.355423
267,1.466967,0.518613,1.023129,0.025103,0.403671,0.336436,0.483104,-0.769902,0.881266,1.238415,-1.398984,-21.10905
1215,0.206808,-0.866778,-0.696221,1.530596,-0.63567,-1.115525,0.871364,0.96355,0.107878,-0.018969,5.293548,-11.858094
1379,0.583512,-0.566386,-0.914311,1.179734,-1.152928,-0.864809,1.261259,0.486509,1.182029,0.13615,3.841025,-13.294132
979,-0.500381,1.330791,1.37765,-0.827562,0.805899,2.070957,-1.209099,-1.828264,-1.222695,-0.816766,3.990543,-29.024404
1370,0.157274,-1.046222,-1.234441,0.228413,-1.504161,-1.15791,1.324761,0.545237,0.368286,-1.258675,7.43365,-8.572454
40,-0.282929,0.859285,1.473763,-1.355692,0.888831,1.023546,-1.163424,-0.391141,-1.28538,0.134688,-0.149222,-26.149683
340,0.081744,-1.270999,-1.248703,1.141029,-1.112175,-0.514205,1.401404,1.494985,0.054965,-0.199499,6.81127,-9.19569
962,2.124009,0.194415,0.555711,0.317105,-0.61388,0.61988,0.006553,0.104023,0.135163,0.840661,-0.592955,-19.079073
1213,1.731405,0.354494,0.344808,0.50375,-0.360393,-0.105999,0.427827,0.219848,0.093195,1.110683,-0.150853,-18.809026
526,-1.080918,0.983776,1.401166,-0.612599,0.616198,1.576206,-0.813637,-1.115986,-2.078957,-0.679419,4.879638,-29.645188
190,0.509417,-0.33533,0.660316,0.147947,0.203717,0.943675,-0.249297,-0.033733,0.313903,1.350156,-0.823389,-21.857248
1112,0.746144,0.352336,1.153134,0.844722,0.127793,0.446005,-0.456331,-0.363002,0.713065,1.41865,-1.426808,-20.389008
733,0.028138,0.596865,1.4221,-1.251006,0.143169,0.991973,-0.546254,-0.012846,-0.171346,2.370922,-1.013268,-24.714607
6,-0.457769,-1.274877,-1.278964,1.218044,-1.084448,-1.335288,1.558226,1.922927,0.350112,-1.800676,7.411681,-8.042986
443,-0.647921,-0.882318,-0.971505,0.638889,-1.260318,-1.22877,1.328981,1.607505,-0.010662,-0.723793,6.985558,-8.349723
1354,-0.57648,1.08157,1.187648,-1.153971,1.589575,2.04615,-0.99435,-1.07334,-0.619386,-0.684863,5.121286,-29.950819
862,1.820469,-0.763016,0.204255,0.332757,-0.239656,0.499288,-0.504825,0.449039,0.886452,1.220536,0.116669,-18.415496
1357,0.558473,-0.157741,-0.445738,0.634006,-0.420569,-0.845033,1.250664,0.847274,1.194245,-0.22836,2.388948,-15.695383
